"Facility ID","Measure ID","Value","Footnote","Start Date","End Date"
140187,MSPB-1,0.992608,,01/01/2023,12/31/2023
140189,MSPB-1,0.966138,,01/01/2023,12/31/2023
140191,MSPB-1,1.039015,,01/01/2023,12/31/2023
140197,MSPB-1,1.042984,,01/01/2023,12/31/2023
140200,MSPB-1,1.002050,,01/01/2023,12/31/2023
140202,MSPB-1,0.965030,,01/01/2023,12/31/2023
140206,MSPB-1,1.026285,,01/01/2023,12/31/2023
140208,MSPB-1,0.986031,,01/01/2023,12/31/2023
140209,MSPB-1,0.973319,,01/01/2023,12/31/2023
140210,MSPB-1,0.858024,,01/01/2023,12/31/2023
140211,MSPB-1,0.975900,,01/01/2023,12/31/2023
140213,MSPB-1,1.011926,,01/01/2023,12/31/2023
140217,MSPB-1,1.149418,,01/01/2023,12/31/2023
140223,MSPB-1,1.010545,,01/01/2023,12/31/2023
140224,MSPB-1,0.957251,,01/01/2023,12/31/2023
140228,MSPB-1,0.977460,,01/01/2023,12/31/2023
140231,MSPB-1,0.986474,,01/01/2023,12/31/2023
140233,MSPB-1,1.015228,,01/01/2023,12/31/2023
140239,MSPB-1,0.983818,,01/01/2023,12/31/2023
140242,MSPB-1,0.983682,,01/01/2023,12/31/2023
140251,MSPB-1,1.194941,,01/01/2023,12/31/2023
140252,MSPB-1,0.993285,,01/01/2023,12/31/2023
140258,MSPB-1,1.072212,,01/01/2023,12/31/2023
140275,MSPB-1,0.966687,,01/01/2023,12/31/2023
140276,MSPB-1,0.993964,,01/01/2023,12/31/2023
140280,MSPB-1,0.990191,,01/01/2023,12/31/2023
140281,MSPB-1,0.956541,,01/01/2023,12/31/2023
140286,MSPB-1,1.033461,,01/01/2023,12/31/2023
140288,MSPB-1,1.002913,,01/01/2023,12/31/2023
140289,MSPB-1,1.046868,,01/01/2023,12/31/2023
140290,MSPB-1,1.109187,,01/01/2023,12/31/2023
140291,MSPB-1,0.919588,,01/01/2023,12/31/2023
140292,MSPB-1,1.097661,,01/01/2023,12/31/2023
140294,MSPB-1,1.046513,,01/01/2023,12/31/2023
140300,MSPB-1,0.984903,,01/01/2023,12/31/2023
140304,MSPB-1,1.078507,,01/01/2023,12/31/2023
140308,MSPB-1,N/A,1,01/01/2023,12/31/2023
150001,MSPB-1,0.951689,,01/01/2023,12/31/2023
150002,MSPB-1,1.061815,,01/01/2023,12/31/2023
150005,MSPB-1,0.933573,,01/01/2023,12/31/2023
150006,MSPB-1,1.044512,,01/01/2023,12/31/2023
150007,MSPB-1,1.010512,,01/01/2023,12/31/2023
150008,MSPB-1,1.073415,,01/01/2023,12/31/2023
150009,MSPB-1,1.127759,,01/01/2023,12/31/2023
150010,MSPB-1,1.054712,,01/01/2023,12/31/2023
150011,MSPB-1,1.038357,,01/01/2023,12/31/2023
150012,MSPB-1,0.986168,,01/01/2023,12/31/2023
150015,MSPB-1,0.972199,,01/01/2023,12/31/2023
150017,MSPB-1,1.045413,,01/01/2023,12/31/2023
150018,MSPB-1,0.988793,,01/01/2023,12/31/2023
150021,MSPB-1,0.990740,,01/01/2023,12/31/2023
150022,MSPB-1,1.016812,,01/01/2023,12/31/2023
150023,MSPB-1,1.017369,,01/01/2023,12/31/2023
150024,MSPB-1,0.995314,,01/01/2023,12/31/2023
150026,MSPB-1,0.993085,,01/01/2023,12/31/2023
150030,MSPB-1,1.092609,,01/01/2023,12/31/2023
150034,MSPB-1,1.063723,,01/01/2023,12/31/2023
150035,MSPB-1,1.052594,,01/01/2023,12/31/2023
150037,MSPB-1,1.022449,,01/01/2023,12/31/2023
150042,MSPB-1,1.105714,,01/01/2023,12/31/2023
150044,MSPB-1,1.123531,,01/01/2023,12/31/2023
150045,MSPB-1,0.902389,,01/01/2023,12/31/2023
150046,MSPB-1,1.026564,,01/01/2023,12/31/2023
150047,MSPB-1,0.915378,,01/01/2023,12/31/2023
150048,MSPB-1,0.999577,,01/01/2023,12/31/2023
150051,MSPB-1,1.051873,,01/01/2023,12/31/2023
150056,MSPB-1,1.038300,,01/01/2023,12/31/2023
150057,MSPB-1,0.905921,,01/01/2023,12/31/2023
150058,MSPB-1,0.971748,,01/01/2023,12/31/2023
150059,MSPB-1,1.043512,,01/01/2023,12/31/2023
150061,MSPB-1,1.122322,,01/01/2023,12/31/2023
150065,MSPB-1,0.968036,,01/01/2023,12/31/2023
150069,MSPB-1,1.052953,,01/01/2023,12/31/2023
150072,MSPB-1,0.985535,,01/01/2023,12/31/2023
150074,MSPB-1,1.063241,,01/01/2023,12/31/2023
150075,MSPB-1,0.933524,,01/01/2023,12/31/2023
150076,MSPB-1,0.888967,,01/01/2023,12/31/2023
150082,MSPB-1,1.063164,,01/01/2023,12/31/2023
150084,MSPB-1,1.043924,,01/01/2023,12/31/2023
150086,MSPB-1,0.983321,,01/01/2023,12/31/2023
150088,MSPB-1,1.040803,,01/01/2023,12/31/2023
150089,MSPB-1,0.996385,,01/01/2023,12/31/2023
150090,MSPB-1,1.036408,,01/01/2023,12/31/2023
150091,MSPB-1,0.937254,,01/01/2023,12/31/2023
150097,MSPB-1,1.003217,,01/01/2023,12/31/2023
150100,MSPB-1,1.033270,,01/01/2023,12/31/2023
150101,MSPB-1,0.862028,,01/01/2023,12/31/2023
150102,MSPB-1,1.074699,,01/01/2023,12/31/2023
150104,MSPB-1,0.969252,,01/01/2023,12/31/2023
150109,MSPB-1,0.991941,,01/01/2023,12/31/2023
150112,MSPB-1,0.965771,,01/01/2023,12/31/2023
150113,MSPB-1,1.038123,,01/01/2023,12/31/2023
150115,MSPB-1,0.965230,,01/01/2023,12/31/2023
150125,MSPB-1,1.106231,,01/01/2023,12/31/2023
150126,MSPB-1,1.021822,,01/01/2023,12/31/2023
150128,MSPB-1,1.056165,,01/01/2023,12/31/2023
150133,MSPB-1,0.927199,,01/01/2023,12/31/2023
150146,MSPB-1,0.857314,,01/01/2023,12/31/2023
150149,MSPB-1,0.990726,,01/01/2023,12/31/2023
150150,MSPB-1,1.109658,,01/01/2023,12/31/2023
150153,MSPB-1,0.974383,,01/01/2023,12/31/2023
150157,MSPB-1,1.044565,,01/01/2023,12/31/2023
150158,MSPB-1,0.959305,,01/01/2023,12/31/2023
150160,MSPB-1,0.892393,,01/01/2023,12/31/2023
150161,MSPB-1,1.043357,,01/01/2023,12/31/2023
150162,MSPB-1,0.989980,,01/01/2023,12/31/2023
150165,MSPB-1,1.027542,,01/01/2023,12/31/2023
150166,MSPB-1,1.054755,,01/01/2023,12/31/2023
150167,MSPB-1,0.964991,,01/01/2023,12/31/2023
150168,MSPB-1,0.935633,,01/01/2023,12/31/2023
150169,MSPB-1,1.092635,,01/01/2023,12/31/2023
150172,MSPB-1,1.007081,,01/01/2023,12/31/2023
150173,MSPB-1,1.037192,,01/01/2023,12/31/2023
150177,MSPB-1,0.942371,,01/01/2023,12/31/2023
150179,MSPB-1,1.086591,,01/01/2023,12/31/2023
150181,MSPB-1,0.928171,,01/01/2023,12/31/2023
150183,MSPB-1,0.936051,,01/01/2023,12/31/2023
150193,MSPB-1,0.920677,,01/01/2023,12/31/2023
160001,MSPB-1,0.889570,,01/01/2023,12/31/2023
160013,MSPB-1,0.809391,,01/01/2023,12/31/2023
160016,MSPB-1,0.921755,,01/01/2023,12/31/2023
160028,MSPB-1,0.950416,,01/01/2023,12/31/2023
160029,MSPB-1,1.026557,,01/01/2023,12/31/2023
160030,MSPB-1,0.934963,,01/01/2023,12/31/2023
160032,MSPB-1,0.942268,,01/01/2023,12/31/2023
160033,MSPB-1,0.981249,,01/01/2023,12/31/2023
160040,MSPB-1,0.884986,,01/01/2023,12/31/2023
160045,MSPB-1,0.960752,,01/01/2023,12/31/2023
160047,MSPB-1,0.970109,,01/01/2023,12/31/2023
160057,MSPB-1,0.927034,,01/01/2023,12/31/2023
160058,MSPB-1,1.041522,,01/01/2023,12/31/2023
160064,MSPB-1,0.969918,,01/01/2023,12/31/2023
160067,MSPB-1,0.905098,,01/01/2023,12/31/2023
160069,MSPB-1,0.889300,,01/01/2023,12/31/2023
160079,MSPB-1,0.954731,,01/01/2023,12/31/2023
160080,MSPB-1,0.886506,,01/01/2023,12/31/2023
160082,MSPB-1,0.932053,,01/01/2023,12/31/2023
160083,MSPB-1,1.028913,,01/01/2023,12/31/2023
160089,MSPB-1,1.012360,,01/01/2023,12/31/2023
160101,MSPB-1,0.910103,,01/01/2023,12/31/2023
160104,MSPB-1,0.975243,,01/01/2023,12/31/2023
160110,MSPB-1,0.916216,,01/01/2023,12/31/2023
160112,MSPB-1,0.927596,,01/01/2023,12/31/2023
160117,MSPB-1,0.909928,,01/01/2023,12/31/2023
160124,MSPB-1,0.969173,,01/01/2023,12/31/2023
160146,MSPB-1,1.000362,,01/01/2023,12/31/2023
160147,MSPB-1,0.928964,,01/01/2023,12/31/2023
160153,MSPB-1,0.988852,,01/01/2023,12/31/2023
170006,MSPB-1,1.071131,,01/01/2023,12/31/2023
170009,MSPB-1,1.021873,,01/01/2023,12/31/2023
170012,MSPB-1,1.060532,,01/01/2023,12/31/2023
170013,MSPB-1,1.047142,,01/01/2023,12/31/2023
170014,MSPB-1,0.913911,,01/01/2023,12/31/2023
170016,MSPB-1,1.002860,,01/01/2023,12/31/2023
170017,MSPB-1,0.915125,,01/01/2023,12/31/2023
170020,MSPB-1,1.017547,,01/01/2023,12/31/2023
170023,MSPB-1,1.001417,,01/01/2023,12/31/2023
170027,MSPB-1,0.968056,,01/01/2023,12/31/2023
170040,MSPB-1,0.998646,,01/01/2023,12/31/2023
170049,MSPB-1,1.008106,,01/01/2023,12/31/2023
170068,MSPB-1,0.949104,,01/01/2023,12/31/2023
170074,MSPB-1,0.898357,,01/01/2023,12/31/2023
170086,MSPB-1,1.016287,,01/01/2023,12/31/2023
170103,MSPB-1,1.052926,,01/01/2023,12/31/2023
170104,MSPB-1,1.021215,,01/01/2023,12/31/2023
170105,MSPB-1,0.933124,,01/01/2023,12/31/2023
170109,MSPB-1,1.041387,,01/01/2023,12/31/2023
170110,MSPB-1,0.806521,,01/01/2023,12/31/2023
170120,MSPB-1,0.923108,,01/01/2023,12/31/2023
170122,MSPB-1,0.998901,,01/01/2023,12/31/2023
170123,MSPB-1,1.007488,,01/01/2023,12/31/2023
170137,MSPB-1,0.910110,,01/01/2023,12/31/2023
170142,MSPB-1,0.943902,,01/01/2023,12/31/2023
170146,MSPB-1,0.954101,,01/01/2023,12/31/2023
170175,MSPB-1,0.978745,,01/01/2023,12/31/2023
170176,MSPB-1,1.030409,,01/01/2023,12/31/2023
170182,MSPB-1,0.999882,,01/01/2023,12/31/2023
170183,MSPB-1,0.968343,,01/01/2023,12/31/2023
170185,MSPB-1,1.025412,,01/01/2023,12/31/2023
170186,MSPB-1,1.017172,,01/01/2023,12/31/2023
170187,MSPB-1,0.903811,,01/01/2023,12/31/2023
170188,MSPB-1,0.815853,,01/01/2023,12/31/2023
170190,MSPB-1,1.053425,,01/01/2023,12/31/2023
170191,MSPB-1,0.942062,,01/01/2023,12/31/2023
170194,MSPB-1,1.115068,,01/01/2023,12/31/2023
170196,MSPB-1,0.950516,,01/01/2023,12/31/2023
170197,MSPB-1,1.029662,,01/01/2023,12/31/2023
170198,MSPB-1,0.807984,,01/01/2023,12/31/2023
170199,MSPB-1,N/A,1,01/01/2023,12/31/2023
170200,MSPB-1,0.937228,,01/01/2023,12/31/2023
170203,MSPB-1,0.962217,,01/01/2023,12/31/2023
170204,MSPB-1,0.872437,,01/01/2023,12/31/2023
170208,MSPB-1,0.967929,,01/01/2023,12/31/2023
180001,MSPB-1,1.060801,,01/01/2023,12/31/2023
180002,MSPB-1,0.879703,,01/01/2023,12/31/2023
180004,MSPB-1,0.948172,,01/01/2023,12/31/2023
180005,MSPB-1,1.089298,,01/01/2023,12/31/2023
180009,MSPB-1,0.975420,,01/01/2023,12/31/2023
180010,MSPB-1,1.037417,,01/01/2023,12/31/2023
180011,MSPB-1,0.924587,,01/01/2023,12/31/2023
180012,MSPB-1,1.037284,,01/01/2023,12/31/2023
180013,MSPB-1,1.063070,,01/01/2023,12/31/2023
180016,MSPB-1,0.969790,,01/01/2023,12/31/2023
180017,MSPB-1,1.065453,,01/01/2023,12/31/2023
180018,MSPB-1,0.922383,,01/01/2023,12/31/2023
180019,MSPB-1,1.105288,,01/01/2023,12/31/2023
180020,MSPB-1,1.045045,,01/01/2023,12/31/2023
180024,MSPB-1,0.884380,,01/01/2023,12/31/2023
180025,MSPB-1,0.898750,,01/01/2023,12/31/2023
180027,MSPB-1,1.088392,,01/01/2023,12/31/2023
180029,MSPB-1,1.031794,,01/01/2023,12/31/2023
180035,MSPB-1,1.030447,,01/01/2023,12/31/2023
180038,MSPB-1,0.977362,,01/01/2023,12/31/2023
180040,MSPB-1,1.008648,,01/01/2023,12/31/2023
180043,MSPB-1,0.975866,,01/01/2023,12/31/2023
180044,MSPB-1,0.956219,,01/01/2023,12/31/2023
180045,MSPB-1,1.021625,,01/01/2023,12/31/2023
180046,MSPB-1,1.038285,,01/01/2023,12/31/2023
180048,MSPB-1,1.072837,,01/01/2023,12/31/2023
180049,MSPB-1,1.014870,,01/01/2023,12/31/2023
180050,MSPB-1,0.882427,,01/01/2023,12/31/2023
180051,MSPB-1,1.066617,,01/01/2023,12/31/2023
180056,MSPB-1,1.126851,,01/01/2023,12/31/2023
180064,MSPB-1,0.931411,,01/01/2023,12/31/2023
180066,MSPB-1,0.977482,,01/01/2023,12/31/2023
180067,MSPB-1,1.021372,,01/01/2023,12/31/2023
180069,MSPB-1,0.920908,,01/01/2023,12/31/2023
180070,MSPB-1,0.973249,,01/01/2023,12/31/2023
180078,MSPB-1,0.973184,,01/01/2023,12/31/2023
180079,MSPB-1,1.015096,,01/01/2023,12/31/2023
180080,MSPB-1,0.977631,,01/01/2023,12/31/2023
180087,MSPB-1,1.008677,,01/01/2023,12/31/2023
180088,MSPB-1,1.017550,,01/01/2023,12/31/2023
180092,MSPB-1,0.961660,,01/01/2023,12/31/2023
180093,MSPB-1,1.068202,,01/01/2023,12/31/2023
180101,MSPB-1,0.998509,,01/01/2023,12/31/2023
180102,MSPB-1,1.005324,,01/01/2023,12/31/2023
180103,MSPB-1,1.066168,,01/01/2023,12/31/2023
180104,MSPB-1,1.002541,,01/01/2023,12/31/2023
180105,MSPB-1,0.977649,,01/01/2023,12/31/2023
180115,MSPB-1,1.042387,,01/01/2023,12/31/2023
180116,MSPB-1,1.075583,,01/01/2023,12/31/2023
180124,MSPB-1,1.016798,,01/01/2023,12/31/2023
180127,MSPB-1,0.913105,,01/01/2023,12/31/2023
180128,MSPB-1,0.961035,,01/01/2023,12/31/2023
180130,MSPB-1,0.998184,,01/01/2023,12/31/2023
180132,MSPB-1,1.069690,,01/01/2023,12/31/2023
180138,MSPB-1,0.862980,,01/01/2023,12/31/2023
180139,MSPB-1,1.150455,,01/01/2023,12/31/2023
180141,MSPB-1,1.121884,,01/01/2023,12/31/2023
180143,MSPB-1,0.958004,,01/01/2023,12/31/2023
180149,MSPB-1,0.990092,,01/01/2023,12/31/2023
180154,MSPB-1,1.140653,,01/01/2023,12/31/2023
190002,MSPB-1,1.054595,,01/01/2023,12/31/2023
190004,MSPB-1,1.112371,,01/01/2023,12/31/2023
190005,MSPB-1,1.088020,,01/01/2023,12/31/2023
190006,MSPB-1,1.029366,,01/01/2023,12/31/2023
190007,MSPB-1,1.117931,,01/01/2023,12/31/2023
190008,MSPB-1,1.057815,,01/01/2023,12/31/2023
190011,MSPB-1,1.092621,,01/01/2023,12/31/2023
190013,MSPB-1,0.996756,,01/01/2023,12/31/2023
190014,MSPB-1,1.285520,,01/01/2023,12/31/2023
190015,MSPB-1,1.109123,,01/01/2023,12/31/2023
190017,MSPB-1,1.103459,,01/01/2023,12/31/2023
190019,MSPB-1,1.035986,,01/01/2023,12/31/2023
190020,MSPB-1,1.104135,,01/01/2023,12/31/2023
190025,MSPB-1,1.365251,,01/01/2023,12/31/2023
190026,MSPB-1,1.053891,,01/01/2023,12/31/2023
190027,MSPB-1,1.073183,,01/01/2023,12/31/2023
190034,MSPB-1,1.078057,,01/01/2023,12/31/2023
190036,MSPB-1,1.012204,,01/01/2023,12/31/2023
190039,MSPB-1,1.096641,,01/01/2023,12/31/2023
190040,MSPB-1,1.066349,,01/01/2023,12/31/2023
190041,MSPB-1,1.064777,,01/01/2023,12/31/2023
190044,MSPB-1,1.099518,,01/01/2023,12/31/2023
190045,MSPB-1,1.012882,,01/01/2023,12/31/2023
190046,MSPB-1,1.028559,,01/01/2023,12/31/2023
190050,MSPB-1,1.232237,,01/01/2023,12/31/2023
190053,MSPB-1,1.204986,,01/01/2023,12/31/2023
190054,MSPB-1,1.004519,,01/01/2023,12/31/2023
190060,MSPB-1,1.043544,,01/01/2023,12/31/2023
190064,MSPB-1,1.025433,,01/01/2023,12/31/2023
190065,MSPB-1,0.977043,,01/01/2023,12/31/2023
190079,MSPB-1,1.041358,,01/01/2023,12/31/2023
190086,MSPB-1,1.297799,,01/01/2023,12/31/2023
190088,MSPB-1,1.182261,,01/01/2023,12/31/2023
190090,MSPB-1,1.076718,,01/01/2023,12/31/2023
190098,MSPB-1,1.210001,,01/01/2023,12/31/2023
190099,MSPB-1,1.223836,,01/01/2023,12/31/2023
190102,MSPB-1,1.053255,,01/01/2023,12/31/2023
190106,MSPB-1,1.086793,,01/01/2023,12/31/2023
190111,MSPB-1,1.149840,,01/01/2023,12/31/2023
190114,MSPB-1,1.040479,,01/01/2023,12/31/2023
190116,MSPB-1,1.071841,,01/01/2023,12/31/2023
190118,MSPB-1,1.106866,,01/01/2023,12/31/2023
190125,MSPB-1,1.081833,,01/01/2023,12/31/2023
190128,MSPB-1,1.032770,,01/01/2023,12/31/2023
190133,MSPB-1,1.033670,,01/01/2023,12/31/2023
190140,MSPB-1,1.157932,,01/01/2023,12/31/2023
190144,MSPB-1,1.202220,,01/01/2023,12/31/2023
190145,MSPB-1,1.380052,,01/01/2023,12/31/2023
190151,MSPB-1,1.300032,,01/01/2023,12/31/2023
190160,MSPB-1,1.019133,,01/01/2023,12/31/2023
190164,MSPB-1,1.038963,,01/01/2023,12/31/2023
190167,MSPB-1,1.206751,,01/01/2023,12/31/2023
190176,MSPB-1,1.069485,,01/01/2023,12/31/2023
190183,MSPB-1,0.967786,,01/01/2023,12/31/2023
190184,MSPB-1,0.982199,,01/01/2023,12/31/2023
190190,MSPB-1,1.152861,,01/01/2023,12/31/2023
190201,MSPB-1,0.891201,,01/01/2023,12/31/2023
190202,MSPB-1,0.948827,,01/01/2023,12/31/2023
190208,MSPB-1,1.081445,,01/01/2023,12/31/2023
190218,MSPB-1,1.121881,,01/01/2023,12/31/2023
190241,MSPB-1,N/A,1,01/01/2023,12/31/2023
190245,MSPB-1,1.187003,,01/01/2023,12/31/2023
190251,MSPB-1,1.013802,,01/01/2023,12/31/2023
190255,MSPB-1,N/A,1,01/01/2023,12/31/2023
190256,MSPB-1,1.006330,,01/01/2023,12/31/2023
190259,MSPB-1,1.003294,,01/01/2023,12/31/2023
190266,MSPB-1,1.001755,,01/01/2023,12/31/2023
190267,MSPB-1,1.031111,,01/01/2023,12/31/2023
190270,MSPB-1,0.973200,,01/01/2023,12/31/2023
190274,MSPB-1,0.960826,,01/01/2023,12/31/2023
190278,MSPB-1,0.986484,,01/01/2023,12/31/2023
190298,MSPB-1,1.509929,,01/01/2023,12/31/2023
190300,MSPB-1,1.163702,,01/01/2023,12/31/2023
190302,MSPB-1,N/A,1,01/01/2023,12/31/2023
190303,MSPB-1,1.063787,,01/01/2023,12/31/2023
190308,MSPB-1,0.894020,,01/01/2023,12/31/2023
190312,MSPB-1,1.164475,,01/01/2023,12/31/2023
190313,MSPB-1,0.785019,,01/01/2023,12/31/2023
190316,MSPB-1,1.022281,,01/01/2023,12/31/2023
190317,MSPB-1,N/A,1,01/01/2023,12/31/2023
190318,MSPB-1,1.043124,,01/01/2023,12/31/2023
200001,MSPB-1,0.881365,,01/01/2023,12/31/2023
200008,MSPB-1,1.048770,,01/01/2023,12/31/2023
200009,MSPB-1,1.026979,,01/01/2023,12/31/2023
200018,MSPB-1,0.825119,,01/01/2023,12/31/2023
200019,MSPB-1,0.964360,,01/01/2023,12/31/2023
200020,MSPB-1,0.899396,,01/01/2023,12/31/2023
200021,MSPB-1,0.933873,,01/01/2023,12/31/2023
200024,MSPB-1,1.002392,,01/01/2023,12/31/2023
200031,MSPB-1,0.873938,,01/01/2023,12/31/2023
200033,MSPB-1,0.944713,,01/01/2023,12/31/2023
200034,MSPB-1,0.965434,,01/01/2023,12/31/2023
200039,MSPB-1,0.950408,,01/01/2023,12/31/2023
200041,MSPB-1,0.938353,,01/01/2023,12/31/2023
200050,MSPB-1,0.947646,,01/01/2023,12/31/2023
200052,MSPB-1,0.981332,,01/01/2023,12/31/2023
200063,MSPB-1,0.928947,,01/01/2023,12/31/2023
220001,MSPB-1,1.043884,,01/01/2023,12/31/2023
220002,MSPB-1,0.990968,,01/01/2023,12/31/2023
220008,MSPB-1,0.967438,,01/01/2023,12/31/2023
220010,MSPB-1,1.020198,,01/01/2023,12/31/2023
220011,MSPB-1,1.004644,,01/01/2023,12/31/2023
220012,MSPB-1,0.971670,,01/01/2023,12/31/2023
220015,MSPB-1,0.910890,,01/01/2023,12/31/2023
220016,MSPB-1,0.944056,,01/01/2023,12/31/2023
220017,MSPB-1,0.958390,,01/01/2023,12/31/2023
220019,MSPB-1,0.969350,,01/01/2023,12/31/2023
220020,MSPB-1,0.999864,,01/01/2023,12/31/2023
220024,MSPB-1,0.973150,,01/01/2023,12/31/2023
220029,MSPB-1,0.989210,,01/01/2023,12/31/2023
220030,MSPB-1,0.975135,,01/01/2023,12/31/2023
220031,MSPB-1,0.994354,,01/01/2023,12/31/2023
220033,MSPB-1,0.970017,,01/01/2023,12/31/2023
220035,MSPB-1,0.925766,,01/01/2023,12/31/2023
220036,MSPB-1,1.065853,,01/01/2023,12/31/2023
220046,MSPB-1,1.001423,,01/01/2023,12/31/2023
220049,MSPB-1,0.999363,,01/01/2023,12/31/2023
220052,MSPB-1,0.924231,,01/01/2023,12/31/2023
220060,MSPB-1,0.962043,,01/01/2023,12/31/2023
220062,MSPB-1,0.933790,,01/01/2023,12/31/2023
220063,MSPB-1,1.000793,,01/01/2023,12/31/2023
220065,MSPB-1,0.963228,,01/01/2023,12/31/2023
220066,MSPB-1,1.009125,,01/01/2023,12/31/2023
220070,MSPB-1,0.971442,,01/01/2023,12/31/2023
220071,MSPB-1,0.990193,,01/01/2023,12/31/2023
220073,MSPB-1,1.003663,,01/01/2023,12/31/2023
220074,MSPB-1,1.012009,,01/01/2023,12/31/2023
220075,MSPB-1,0.934996,,01/01/2023,12/31/2023
220077,MSPB-1,1.032844,,01/01/2023,12/31/2023
220080,MSPB-1,1.048943,,01/01/2023,12/31/2023
220083,MSPB-1,0.929209,,01/01/2023,12/31/2023
220084,MSPB-1,0.981988,,01/01/2023,12/31/2023
220086,MSPB-1,1.009129,,01/01/2023,12/31/2023
220088,MSPB-1,0.955094,,01/01/2023,12/31/2023
220090,MSPB-1,0.988728,,01/01/2023,12/31/2023
220095,MSPB-1,1.035492,,01/01/2023,12/31/2023
220098,MSPB-1,0.951892,,01/01/2023,12/31/2023
220100,MSPB-1,0.969920,,01/01/2023,12/31/2023
220101,MSPB-1,0.902748,,01/01/2023,12/31/2023
220105,MSPB-1,0.956802,,01/01/2023,12/31/2023
220108,MSPB-1,0.939771,,01/01/2023,12/31/2023
220110,MSPB-1,0.984162,,01/01/2023,12/31/2023
220111,MSPB-1,1.027372,,01/01/2023,12/31/2023
220116,MSPB-1,1.026176,,01/01/2023,12/31/2023
220119,MSPB-1,0.910070,,01/01/2023,12/31/2023
220135,MSPB-1,0.962929,,01/01/2023,12/31/2023
220163,MSPB-1,1.030161,,01/01/2023,12/31/2023
220171,MSPB-1,0.988736,,01/01/2023,12/31/2023
220175,MSPB-1,1.052460,,01/01/2023,12/31/2023
220176,MSPB-1,0.988228,,01/01/2023,12/31/2023
220177,MSPB-1,0.884967,,01/01/2023,12/31/2023
230002,MSPB-1,0.956159,,01/01/2023,12/31/2023
230003,MSPB-1,0.835180,,01/01/2023,12/31/2023
230005,MSPB-1,0.926798,,01/01/2023,12/31/2023
230015,MSPB-1,1.082453,,01/01/2023,12/31/2023
230017,MSPB-1,0.919168,,01/01/2023,12/31/2023
230019,MSPB-1,0.958143,,01/01/2023,12/31/2023
230020,MSPB-1,1.053119,,01/01/2023,12/31/2023
230021,MSPB-1,0.934769,,01/01/2023,12/31/2023
230022,MSPB-1,0.914690,,01/01/2023,12/31/2023
230024,MSPB-1,1.033320,,01/01/2023,12/31/2023
230029,MSPB-1,0.979804,,01/01/2023,12/31/2023
230030,MSPB-1,0.979891,,01/01/2023,12/31/2023
230031,MSPB-1,0.835959,,01/01/2023,12/31/2023
230035,MSPB-1,0.851752,,01/01/2023,12/31/2023
230036,MSPB-1,0.936187,,01/01/2023,12/31/2023
230037,MSPB-1,0.901451,,01/01/2023,12/31/2023
230038,MSPB-1,0.959679,,01/01/2023,12/31/2023
230041,MSPB-1,0.990822,,01/01/2023,12/31/2023
230046,MSPB-1,0.947241,,01/01/2023,12/31/2023
230047,MSPB-1,1.002116,,01/01/2023,12/31/2023
230053,MSPB-1,0.979089,,01/01/2023,12/31/2023
230054,MSPB-1,0.953925,,01/01/2023,12/31/2023
230055,MSPB-1,0.937776,,01/01/2023,12/31/2023
230058,MSPB-1,0.887149,,01/01/2023,12/31/2023
230059,MSPB-1,0.944534,,01/01/2023,12/31/2023
230066,MSPB-1,0.944315,,01/01/2023,12/31/2023
230069,MSPB-1,0.877444,,01/01/2023,12/31/2023
230070,MSPB-1,1.023496,,01/01/2023,12/31/2023
230071,MSPB-1,1.126732,,01/01/2023,12/31/2023
230072,MSPB-1,0.949773,,01/01/2023,12/31/2023
230075,MSPB-1,0.944980,,01/01/2023,12/31/2023
230077,MSPB-1,1.002521,,01/01/2023,12/31/2023
230078,MSPB-1,N/A,1,01/01/2023,12/31/2023
230080,MSPB-1,0.865536,,01/01/2023,12/31/2023
230081,MSPB-1,0.845332,,01/01/2023,12/31/2023
230085,MSPB-1,0.890743,,01/01/2023,12/31/2023
230089,MSPB-1,0.883453,,01/01/2023,12/31/2023
230092,MSPB-1,0.898330,,01/01/2023,12/31/2023
230093,MSPB-1,0.873534,,01/01/2023,12/31/2023
230095,MSPB-1,0.926523,,01/01/2023,12/31/2023
230097,MSPB-1,0.909361,,01/01/2023,12/31/2023
230099,MSPB-1,0.971603,,01/01/2023,12/31/2023
230100,MSPB-1,0.896028,,01/01/2023,12/31/2023
230104,MSPB-1,0.942755,,01/01/2023,12/31/2023
230105,MSPB-1,0.950133,,01/01/2023,12/31/2023
230108,MSPB-1,0.859408,,01/01/2023,12/31/2023
230110,MSPB-1,0.839883,,01/01/2023,12/31/2023
230117,MSPB-1,0.925769,,01/01/2023,12/31/2023
230121,MSPB-1,0.880054,,01/01/2023,12/31/2023
230130,MSPB-1,1.018143,,01/01/2023,12/31/2023
230132,MSPB-1,0.996648,,01/01/2023,12/31/2023
230133,MSPB-1,0.918617,,01/01/2023,12/31/2023
230141,MSPB-1,0.983305,,01/01/2023,12/31/2023
230142,MSPB-1,1.048964,,01/01/2023,12/31/2023
230144,MSPB-1,N/A,1,01/01/2023,12/31/2023
230146,MSPB-1,1.021059,,01/01/2023,12/31/2023
230151,MSPB-1,1.001711,,01/01/2023,12/31/2023
230156,MSPB-1,0.929035,,01/01/2023,12/31/2023
230165,MSPB-1,1.003753,,01/01/2023,12/31/2023
230167,MSPB-1,0.964133,,01/01/2023,12/31/2023
230174,MSPB-1,0.913194,,01/01/2023,12/31/2023
