zip,lat,lon
48879,43.0059,-84.5719
48884,43.2126,-85.0468
48910,42.7008,-84.549
48912,42.7371,-84.5244
49007,42.3024,-85.5882
49008,42.2624,-85.6096
49010,42.5256,-85.8661
49015,42.3028,-85.2128
49017,42.3173,-85.1782
49036,41.9255,-85.0057
49037,42.3453,-85.2178
49047,41.991,-86.1168
49048,42.3189,-85.5152
49058,42.643,-85.2937
49068,42.272,-84.9583
49079,42.2349,-85.9005
49085,42.064,-86.4783
49090,42.4041,-86.2542
49093,41.9596,-85.6371
49098,42.1938,-86.2604
49201,42.2545,-84.3875
49221,41.9005,-84.0446
49242,41.924,-84.6208
49307,43.6897,-85.4797
49412,43.4652,-85.9626
49417,43.0378,-86.1912
49423,42.7692,-86.1164
49431,43.9688,-86.4403
49441,43.1962,-86.2738
49455,43.6079,-86.3615
49464,42.8256,-86.0104
49503,42.9659,-85.6527
49519,42.8977,-85.7186
49546,42.928,-85.5483
49548,42.8697,-85.6628
49601,44.2504,-85.43
49635,44.6311,-86.2212
49646,44.7355,-85.1207
49660,44.2635,-86.1825
49677,43.8868,-85.513
49684,44.694,-85.6763
49707,45.079,-83.4602
49720,45.2654,-85.2297
49735,45.0125,-84.6723
49738,44.671,-84.6913
49770,45.3559,-84.9133
49781,45.9985,-84.6978
49783,46.4151,-84.2854
49801,45.8219,-88.0683
49829,45.7659,-87.089
49849,46.4387,-87.7091
49854,46.0062,-86.2555
49855,46.5786,-87.4545
49862,46.3994,-86.6983
49868,46.3438,-85.515
49913,47.2439,-88.4588
49930,47.1367,-88.5654
49935,46.093,-88.646
49938,46.4638,-90.1588
49946,46.7704,-88.421
50010,42.0379,-93.6003
50022,41.4003,-95.0101
50025,41.73,-94.9164
50036,42.0694,-93.8781
50049,41.0226,-93.3042
50060,40.7771,-93.3274
50112,41.7421,-92.7344
50115,41.6837,-94.4864
50126,42.5138,-93.2709
50129,42.0093,-94.3888
50138,41.3164,-93.0954
50144,40.7373,-93.7429
50158,42.0405,-92.9127
50201,42.019,-93.4462
50208,41.6992,-93.0455
50213,41.0295,-93.7712
50219,41.4082,-92.9172
50220,41.8397,-94.1022
50273,41.3391,-94.0088
50309,41.5887,-93.6212
50310,41.6255,-93.6736
50314,41.603,-93.633
50325,41.6067,-93.7457
50401,43.1499,-93.1954
50421,42.8511,-93.62
50423,43.1006,-93.7752
50441,42.7405,-93.211
50461,43.2872,-92.8144
50501,42.5088,-94.1807
50511,43.066,-94.2306
50525,42.7271,-93.7277
50536,43.1082,-94.6825
50548,42.7196,-94.2132
50574,42.7296,-94.6737
50583,42.4262,-94.9796
50588,42.6474,-95.1961
50595,42.4657,-93.8262
50613,42.5241,-92.4497
50616,43.0683,-92.6761
50638,42.3672,-92.7773
50644,42.4674,-91.8803
50659,43.056,-92.3131
50662,42.6811,-91.9131
50674,42.8419,-92.1186
50677,42.7748,-92.404
50702,42.4731,-92.3365
50703,42.5149,-92.3269
50801,41.0499,-94.3471
50841,40.9871,-94.7358
50849,41.3133,-94.4408
50854,40.7142,-94.2321
51012,42.7482,-95.5568
51023,43.0013,-96.473
51031,42.7962,-96.1704
51040,42.037,-96.1072
51041,43.0185,-96.0565
51101,42.4972,-96.4029
51104,42.5254,-96.4005
51201,43.1808,-95.8401
51245,43.0759,-95.6533
51246,43.4272,-96.1781
51247,43.2014,-96.3103
51249,43.4069,-95.7424
51250,43.0814,-96.18
51301,43.1451,-95.1457
51334,43.4017,-94.818
51360,43.4262,-95.1123
51401,42.072,-94.8667
51442,42.0196,-95.3636
51445,42.34,-95.4645
51449,42.2705,-94.7458
51455,41.9072,-95.0556
51503,41.2616,-95.8251
51537,41.6437,-95.3111
51555,41.5644,-95.8913
51566,41.0079,-95.2269
51601,40.7581,-95.3648
51632,40.7491,-95.038
51640,40.6149,-95.6258
52001,42.515,-90.6819
52040,42.4833,-91.1183
52043,42.8496,-91.4143
52052,42.7594,-91.119
52057,42.4834,-91.449
52060,42.0778,-90.6771
52101,43.3227,-91.7939
52136,43.363,-92.126
52172,43.264,-91.48
52175,42.9438,-91.8334
52205,42.1078,-91.2851
52242,41.6627,-91.5477
52245,41.6649,-91.5151
52246,41.6438,-91.5669
52301,41.7863,-92.072
52349,42.1743,-91.9892
52353,41.3015,-91.6987
52402,42.0188,-91.6612
52403,41.9843,-91.6259
52501,41.0309,-92.4098
52531,41.0287,-92.7946
52537,40.7324,-92.3987
52544,40.7326,-92.8728
52556,41.0039,-91.9576
52565,40.7424,-91.9704
52577,41.2942,-92.6439
52591,41.3301,-92.2019
52641,40.9646,-91.5614
52655,40.8321,-91.1799
52722,41.5509,-90.4942
52732,41.8517,-90.2078
52742,41.8267,-90.5237
52761,41.4304,-91.0509
52803,41.5385,-90.5613
53014,44.0242,-88.1827
53024,43.3231,-87.9521
53027,43.3157,-88.3707
53051,43.1602,-88.1128
53066,43.1095,-88.4862
53081,43.741,-87.7247
53083,43.8176,-87.766
53095,43.4224,-88.1845
53098,43.2764,-88.7154
53105,42.666,-88.2749
53121,42.7009,-88.5462
53132,42.9017,-88.0086
53142,42.556,-87.8705
53143,42.5617,-87.8301
53147,42.5881,-88.4554
53151,42.9822,-88.0946
53188,43.0128,-88.2705
53205,43.0528,-87.9353
53210,43.0685,-87.9715
53211,43.082,-87.8895
53212,43.0712,-87.9084
53213,43.0488,-88.0015
53214,43.0215,-88.0176
53215,43.006,-87.9429
53226,43.0493,-88.0414
53227,42.9949,-88.0364
53295,43.0389,-87.9065
53405,42.7161,-87.8233
53511,42.562,-89.086
53530,42.6878,-90.1106
53533,42.9698,-90.1404
53534,42.8386,-89.0642
53538,42.9229,-88.8467
53546,42.6683,-89.0025
53547,42.7294,-89.0301
53562,43.1052,-89.5073
53566,42.5991,-89.6403
53578,43.2956,-89.7452
53581,43.3661,-90.4302
53589,42.929,-89.224
53704,43.1205,-89.3523
53705,43.073,-89.4528
53715,43.0653,-89.4
53792,43.0696,-89.4239
53805,43.1393,-90.7061
53813,42.8445,-90.7109
53818,42.7393,-90.4854
53821,43.0426,-91.1193
53901,43.5501,-89.4714
53913,43.4825,-89.7462
53916,43.4616,-88.8407
53925,43.3315,-89.0271
53934,43.9896,-89.8149
53948,43.7934,-90.0641
53959,43.5316,-89.9959
53963,43.6324,-88.7373
54001,45.3486,-92.4014
54002,44.9657,-92.3655
54016,44.9842,-92.7271
54017,45.123,-92.5366
54020,45.3218,-92.6971
54022,44.855,-92.6313
54024,45.5097,-92.6117
54143,45.0874,-87.6697
54153,44.8914,-87.8917
54154,44.8755,-88.1555
54166,44.7851,-88.6036
54221,44.1323,-87.599
54235,44.8438,-87.3753
54241,44.166,-87.5855
54301,44.482,-88.0205
54303,44.5522,-88.0788
54311,44.4914,-87.9267
54313,44.5463,-88.1021
54401,44.9654,-89.7066
54403,44.9529,-89.5318
54409,45.1314,-89.1419
54449,44.6615,-90.1784
54451,45.1512,-90.3503
54452,45.1809,-89.6907
54456,44.5494,-90.6112
54476,44.9064,-89.5818
54481,44.5212,-89.5588
54482,44.5563,-89.5182
54487,45.4963,-89.7273
54494,44.3758,-89.8062
54501,45.7045,-89.3866
54521,45.9161,-89.2531
54548,45.8719,-89.758
54552,45.9363,-90.4246
54568,45.9186,-89.6954
54601,43.7989,-91.2175
54615,44.2954,-90.8313
54634,43.5966,-90.4266
54656,43.954,-90.8146
54660,43.9838,-90.4733
54665,43.5442,-90.8939
54701,44.784,-91.4877
54703,44.8346,-91.5159
54720,44.8021,-91.4382
54724,45.1025,-91.49
54736,44.63,-91.9295
54751,44.8718,-91.9265
54758,44.5599,-91.2191
54768,44.9689,-90.9389
54773,44.3827,-91.303
54801,45.8505,-91.9155
54806,46.5586,-90.7388
54812,45.4005,-91.85
54829,45.5403,-92.0297
54840,45.7953,-92.6935
54843,45.9552,-91.2783
54848,45.4719,-91.1088
54868,45.5061,-91.7382
54871,45.7536,-91.9606
54880,46.7016,-92.0912
54904,44.0304,-88.607
54911,44.2773,-88.3976
54915,44.2425,-88.3564
54923,43.9769,-88.949
54935,43.7742,-88.4352
54956,44.1811,-88.4792
54961,44.3928,-88.7554
54971,43.8454,-88.8424
54981,44.3481,-89.1101
54984,44.1834,-89.1953
54985,44.0706,-88.5178
55008,45.5576,-93.2889
55009,44.496,-92.864
55021,44.2945,-93.2818
55041,44.4305,-92.2838
55051,45.8958,-93.2942
55057,44.4587,-93.1668
55060,44.0805,-93.2191
55066,44.5528,-92.5486
55072,46.1325,-92.589
55082,45.0614,-92.8474
55092,45.3364,-92.9675
55101,44.9512,-93.0902
55102,44.9372,-93.1209
55106,44.9684,-93.0488
55109,45.0132,-93.0297
55125,44.9197,-92.9439
55302,45.2483,-94.1061
55303,45.2825,-93.4186
55307,44.6153,-94.0762
55313,45.1814,-93.8635
55336,44.778,-94.1616
55337,44.7609,-93.2753
55350,44.8946,-94.3847
55355,45.1263,-94.5268
55362,45.2956,-93.8023
55369,45.1284,-93.4589
55371,45.5851,-93.5961
55379,44.7793,-93.5197
55387,44.851,-93.7784
55404,44.9609,-93.2642
55407,44.9378,-93.2545
55415,44.9742,-93.2585
55417,44.9054,-93.2361
55422,45.0096,-93.3424
55426,44.955,-93.3829
55433,45.1643,-93.3193
55435,44.8735,-93.3346
55454,44.9682,-93.2429
55604,47.7758,-90.3391
55616,47.0394,-91.6783
55705,47.4951,-92.2415
55720,46.7546,-92.5408
55723,47.8442,-92.721
55731,47.9034,-91.857
55744,47.2348,-93.5115
55746,47.4156,-92.9356
55767,46.4472,-92.7466
55792,47.5371,-92.5285
55805,46.7987,-92.0946
55902,44.0032,-92.4835
55904,44.0105,-92.3973
55981,44.3703,-92.0361
55987,44.03,-91.7009
56002,44.1591,-94.0092
56007,43.6537,-93.3707
56013,43.6394,-94.0924
56031,43.6376,-94.451
56058,44.4582,-93.8856
56062,44.0499,-94.411
56071,44.5402,-93.5805
56073,44.3044,-94.4644
56081,43.9875,-94.6229
56082,44.3351,-93.9811
56085,44.2821,-94.7273
56093,44.0834,-93.5108
56101,43.8831,-95.1373
56136,44.4995,-96.4078
56143,43.6457,-94.9938
56156,43.6614,-96.2216
56164,43.9893,-96.2652
56172,43.9856,-95.7554
56175,44.2342,-95.6213
56178,44.2773,-96.1302
56183,44.0654,-95.4232
56187,43.6286,-95.6059
56201,45.1393,-95.0523
56208,45.2054,-95.9949
56215,45.3129,-95.5766
56220,44.7202,-96.2784
56232,44.9327,-96.0545
56240,45.5602,-96.4209
56241,44.8087,-95.5516
56256,44.9946,-96.1645
56258,44.4481,-95.7795
56265,44.9688,-95.6765
56267,45.5921,-95.9172
56277,44.7706,-94.9727
56278,45.3296,-96.4596
56283,44.5394,-95.1169
56296,45.8111,-96.4866
56303,45.5713,-94.2036
56308,45.8817,-95.382
56334,45.6429,-95.3868
56345,45.9811,-94.3604
56347,45.9747,-94.8656
56352,45.6582,-94.8198
56359,46.0902,-93.6867
56362,45.3988,-94.7157
56378,45.7281,-94.9682
56401,46.3502,-94.1
56425,46.3429,-94.2822
56431,46.4799,-93.6454
56441,46.5091,-93.9874
56470,46.9377,-95.0383
56479,46.3536,-94.7633
56482,46.4401,-95.1283
56501,46.8172,-95.8453
56510,47.3253,-96.5973
56520,46.2797,-96.5622
56531,45.9953,-95.9671
56537,46.276,-96.0904
56542,47.5816,-95.7431
56573,46.6031,-95.5818
56601,47.572,-94.8013
56621,47.487,-95.4133
56623,48.6927,-94.5995
56628,47.7502,-93.6707
56633,47.3516,-94.6119
56636,47.3829,-93.8498
56649,48.601,-93.411
56671,47.8654,-95.0643
56701,48.1191,-96.1811
56716,47.7797,-96.5931
56728,48.7749,-96.9445
56751,48.7048,-95.7504
56762,48.2614,-96.7726
57006,44.3056,-96.7914
57013,43.3038,-96.5938
57022,43.8228,-96.7223
57028,44.0658,-96.6222
57029,43.3605,-97.4601
57042,44.0054,-97.1149
57049,42.5249,-96.5074
57059,43.1212,-97.7296
57066,42.99,-97.8633
57069,42.7951,-96.9258
57070,43.1815,-97.114
57078,42.8821,-97.3986
57105,43.524,-96.7341
57108,43.4775,-96.7041
57117,43.6746,-96.7913
57201,44.9043,-97.124
57226,44.7612,-96.6907
57231,44.3852,-97.5634
57252,45.2061,-96.6255
57262,45.6732,-97.0715
57274,45.3151,-97.5254
57301,43.7094,-98.0298
57313,43.316,-98.3414
57325,43.7953,-99.3118
57350,44.359,-98.2163
57362,44.4966,-98.9894
57366,43.3978,-97.9678
57369,43.4251,-98.9479
57380,43.0819,-98.2819
57382,44.0664,-98.6751
57401,45.4661,-98.4856
57402,45.5896,-98.352
57428,45.453,-99.654
57430,45.8023,-97.7418
57437,45.7707,-99.3308
57438,45.0855,-99.1954
57442,45.0259,-99.9766
57469,44.8719,-98.5112
57501,44.3695,-100.3211
57523,43.1825,-99.2937
57533,43.2136,-99.3622
57551,43.1722,-101.7341
57567,44.055,-101.6876
57570,43.2328,-100.8535
57580,43.3318,-99.8033
57601,45.5407,-100.4315
57625,45.0016,-101.2329
57701,44.1415,-103.2052
57703,44.048,-103.1763
57730,43.6573,-103.4258
57732,44.3767,-103.7296
57741,44.4093,-103.4554
57747,43.4223,-103.4766
57770,43.1124,-102.5984
57783,44.4946,-103.865
57785,44.3692,-103.3617
58045,47.3835,-97.0603
58054,46.456,-97.6369
58072,46.9268,-98.0033
58102,46.9209,-96.8318
58103,46.8564,-96.8123
58104,46.7932,-96.8397
58122,46.8772,-96.7898
58201,47.901,-97.0446
58220,48.7935,-97.7143
58237,48.4122,-97.4106
58249,48.7866,-98.3566
58254,47.7639,-98.1773
58257,47.5014,-97.3176
58267,47.7591,-97.6038
58270,48.4039,-97.7439
58301,48.1132,-98.8616
58316,48.8379,-99.7688
58318,48.8451,-100.4329
58324,48.4867,-99.2099
58341,47.7035,-99.7478
58367,48.8594,-99.6134
58368,48.2545,-99.9899
58401,46.921,-98.7455
58413,46.0537,-99.3164
58421,47.4573,-98.8933
58425,47.4527,-98.1533
58474,46.1095,-98.2257
58495,46.1917,-99.6131
58501,46.8083,-100.7837
58506,46.8083,-100.7837
58533,46.3679,-101.7558
58538,46.0905,-100.6516
58540,47.6675,-101.6142
58545,47.3271,-101.6107
58552,46.1855,-100.2331
58575,47.5414,-100.8814
58601,46.8057,-102.7565
58623,46.1733,-103.402
58639,46.0578,-102.7851
58701,48.2291,-101.2985
58730,48.8836,-103.274
58746,48.7182,-102.0852
58784,48.3458,-102.4185
58801,48.2257,-103.649
58852,48.3646,-102.9576
58854,47.8043,-103.2582
59011,45.8283,-109.9631
59019,45.6262,-109.2571
59022,45.6296,-107.4973
59034,45.7498,-107.6075
59036,46.4477,-109.8435
59047,45.6546,-110.5609
59068,45.1965,-109.2688
59072,46.4225,-108.5438
59101,45.7745,-108.5005
59107,45.8252,-108.3934
59201,48.1119,-105.6293
59215,47.4264,-105.6148
59218,48.1495,-104.5132
59230,48.2034,-106.6094
59254,48.7788,-104.56
59255,48.1307,-105.187
59263,48.7854,-105.417
59270,47.713,-104.1634
59301,46.4075,-105.8332
59313,46.3552,-104.2667
59324,45.8805,-104.504
59327,46.2819,-106.6991
59330,47.1008,-104.7287
59337,47.3208,-106.9101
59349,46.829,-105.3706
59405,47.495,-111.2502
59417,48.5569,-113.0134
59422,47.838,-112.2021
59425,48.1783,-111.9397
59427,48.6603,-112.3654
59442,47.924,-110.6052
59457,47.0563,-109.4203
59474,48.5037,-111.8391
59501,48.5561,-109.688
59520,48.1497,-110.0776
59522,48.4541,-110.9798
59526,48.5398,-108.7693
59538,48.3692,-107.8408
59601,46.6131,-112.0213
59636,46.6197,-112.1099
59644,46.3346,-111.4919
59645,46.6332,-111.0506
59701,45.9979,-112.5988
59711,46.1299,-112.9739
59715,45.6693,-111.0431
59716,45.2847,-111.3683
59722,46.3881,-112.7476
59725,45.2339,-112.6405
59729,45.3545,-111.687
59749,45.423,-112.1735
59802,46.9006,-114.0027
59804,46.8467,-114.1698
59840,46.2395,-114.1679
59858,46.3189,-113.3126
59859,47.4734,-114.893
59860,47.6876,-114.1404
59864,47.5525,-114.1054
59872,47.1721,-114.8885
59901,48.2028,-114.3039
59923,48.3773,-115.5391
59937,48.404,-114.3509
60005,42.0639,-87.9856
60007,42.0076,-87.9931
60010,42.1614,-88.1383
60014,42.2308,-88.3324
60016,42.0467,-87.8859
60033,42.4227,-88.6048
60045,42.2374,-87.8482
60048,42.281,-87.95
60050,42.3311,-88.2955
60064,42.3247,-87.8564
60068,42.0122,-87.8417
60085,42.3542,-87.8651
60099,42.4442,-87.8389
60107,42.0225,-88.169
60115,41.9008,-88.7548
60123,42.0376,-88.3186
60126,41.8927,-87.941
60130,41.8744,-87.8106
60134,41.886,-88.311
60139,41.9205,-88.0793
60141,41.8623,-87.8355
60153,41.8793,-87.8433
60160,41.9003,-87.8581
60169,42.0493,-88.1065
60190,41.8744,-88.1516
60201,42.0546,-87.6943
60202,42.0302,-87.6865
60302,41.8925,-87.7895
60304,41.8725,-87.7877
60402,41.8347,-87.7914
60426,41.6103,-87.6534
60435,41.5454,-88.1299
60440,41.6976,-88.0873
60450,41.3672,-88.4178
60451,41.5067,-87.9631
60453,41.7143,-87.7516
60461,41.5134,-87.6742
60463,41.6621,-87.7927
60504,41.7523,-88.2453
60506,41.7664,-88.3446
60515,41.8034,-88.0138
60521,41.8001,-87.9287
60525,41.7842,-87.8689
60540,41.7662,-88.141
60548,41.6353,-88.6393
60607,41.8721,-87.6578
60608,41.8515,-87.6694
60611,41.8971,-87.6223
60612,41.8805,-87.6873
60613,41.9543,-87.6575
60615,41.8022,-87.6006
60616,41.8426,-87.6306
60617,41.7257,-87.556
60621,41.775,-87.6421
60622,41.9019,-87.6779
60623,41.849,-87.7157
60624,41.8804,-87.7223
60625,41.9703,-87.7042
60628,41.6934,-87.6243
60629,41.7781,-87.7069
60631,41.9951,-87.8082
60634,41.9463,-87.8061
60637,41.7813,-87.6051
60640,41.9719,-87.6624
60644,41.8829,-87.7582
60649,41.762,-87.5703
60657,41.9399,-87.6528
60707,41.9232,-87.8185
60805,41.722,-87.7024
60901,41.1166,-87.8696
60936,40.4659,-88.3609
60942,40.4639,-87.6662
60970,40.7734,-87.7309
61021,41.8478,-89.4893
61032,42.2991,-89.6345
61036,42.4182,-90.4195
61068,41.9282,-89.071
61081,41.8055,-89.7054
61103,42.301,-89.0833
61104,42.2554,-89.0768
61108,42.2514,-89.0235
61201,41.4913,-90.5648
61231,41.2008,-90.7416
61254,41.4688,-90.1711
61270,41.8167,-89.969
61282,41.5007,-90.4126
61342,41.5443,-89.1083
61350,41.3526,-88.8416
61354,41.333,-89.1265
61356,41.3629,-89.427
61401,40.9521,-90.3698
61443,41.2411,-89.9274
61455,40.4617,-90.6787
61462,40.9107,-90.6448
61520,40.5601,-90.0242
61530,40.7152,-89.2706
61554,40.5674,-89.6243
61636,40.6999,-89.5951
61637,40.7025,-89.5898
61701,40.4783,-88.9893
61727,40.1487,-88.9627
61747,40.4273,-89.4214
61761,40.5124,-88.9883
61764,40.8764,-88.6328
61801,40.1095,-88.2036
61820,40.111,-88.2407
61832,40.137,-87.6217
61856,40.0263,-88.5686
61938,39.4802,-88.3762
61944,39.6132,-87.6976
62002,38.9087,-90.1568
62016,39.3009,-90.4092
62040,38.7261,-90.1106
62049,39.1494,-89.4881
62052,39.1213,-90.3338
62056,39.1793,-89.6499
62062,38.7138,-89.9658
62088,39.0135,-89.7857
62207,38.587,-90.1278
62226,38.5352,-90.0006
62230,38.6188,-89.5284
62233,37.9188,-89.8218
62246,38.8933,-89.4052
62249,38.7631,-89.6789
62263,38.3352,-89.3841
62269,38.5718,-89.8957
62274,38.0903,-89.3858
62278,38.1907,-89.9884
62286,38.1318,-89.7035
62301,39.9307,-91.3763
62321,40.4129,-91.1005
62363,39.6013,-90.8073
62401,39.1217,-88.5611
62439,38.7309,-87.6784
62450,38.7334,-88.0809
62454,39.007,-87.7484
62471,38.9439,-89.1041
62521,39.8395,-88.9465
62526,39.8583,-88.9382
62557,39.3971,-89.1048
62565,39.458,-88.8058
62568,39.5489,-89.2945
62626,39.2885,-89.8661
62644,40.3,-90.061
62650,39.7339,-90.229
62656,40.1451,-89.3684
62681,40.1133,-90.5432
62702,39.8317,-89.6465
62703,39.7622,-89.6275
62769,39.8017,-89.6437
62801,38.5241,-89.1365
62812,38.0,-88.9227
62832,38.0137,-89.2333
62837,38.3782,-88.3593
62839,38.6703,-88.4919
62859,38.0939,-88.5286
62863,38.4147,-87.7911
62864,38.317,-88.9105
62881,38.6264,-88.9481
62901,37.72,-89.2158
62906,37.4668,-89.2207
62930,37.8139,-88.4434
62946,37.7257,-88.544
62948,37.8019,-89.0232
62959,37.7257,-88.9294
62960,37.1753,-88.7252
62966,37.7655,-89.3317
62982,37.424,-88.3462
63017,38.6491,-90.5358
63019,38.23,-90.3825
63026,38.5015,-90.4683
63043,38.7229,-90.4474
63044,38.7506,-90.4161
63080,38.2307,-91.1567
63090,38.5459,-91.0193
63106,38.6442,-90.2082
63110,38.6185,-90.2564
63117,38.6295,-90.3342
63122,38.5781,-90.4256
63128,38.4915,-90.3772
63131,38.6171,-90.4504
63136,38.7196,-90.27
63139,38.6108,-90.292
63141,38.6565,-90.4542
63301,38.8014,-90.5065
63304,38.7378,-90.6234
63353,39.4336,-91.0664
63367,38.7936,-90.7854
63368,38.7513,-90.7296
63376,38.7802,-90.6228
63379,39.0012,-90.9624
63401,39.7064,-91.3839
63501,40.1908,-92.5856
63552,39.7481,-92.4622
63555,40.4619,-92.1851
63556,40.1844,-93.1361
63565,40.4815,-92.9951
63640,37.7773,-90.4094
63645,37.4906,-90.3362
63663,37.625,-90.646
63664,37.9549,-90.8415
63670,37.8655,-90.1752
63701,37.3169,-89.5459
63703,37.3059,-89.5181
63775,37.7174,-89.8737
63801,36.8911,-89.582
63841,36.7885,-89.9639
63851,36.2337,-89.7495
63901,36.7662,-90.4166
64012,38.8161,-94.5328
64014,39.0152,-94.2604
64024,39.3392,-94.2261
64057,39.0731,-94.3533
64063,38.912,-94.3517
64067,39.1742,-93.8714
64068,39.2461,-94.4191
64085,39.2793,-93.9792
64086,38.944,-94.2881
64093,38.7667,-93.7273
64108,39.0837,-94.5868
64111,39.0565,-94.5929
64114,38.9621,-94.5959
64116,39.1479,-94.568
64128,39.0659,-94.5386
64132,38.9911,-94.5522
64139,38.9659,-94.4061
64154,39.2547,-94.6354
64402,40.2513,-94.327
64424,40.2601,-94.0189
64429,39.7309,-94.2437
64446,40.3302,-95.3751
64468,40.3434,-94.8735
64502,39.7686,-94.8466
64506,39.7893,-94.8043
64601,39.7966,-93.5509
64628,39.7846,-93.0719
64633,39.3673,-93.4926
64683,40.0823,-93.6086
64701,38.6419,-94.3285
64724,38.1848,-94.0229
64730,38.2712,-94.3137
64735,38.4018,-93.785
64744,37.8652,-94.0124
64759,37.5191,-94.3364
64772,37.8409,-94.3571
64804,37.0465,-94.5103
64836,37.1597,-94.3112
64850,36.8706,-94.3862
65041,38.5876,-91.4991
65065,38.138,-92.6664
65109,38.5773,-92.2443
65201,38.9382,-92.3049
65202,38.995,-92.3112
65212,38.9376,-92.3304
65251,38.8518,-91.9605
65270,39.4202,-92.4358
65301,38.6961,-93.2323
65340,39.1614,-93.2444
65360,38.5272,-93.5269
65401,37.9485,-91.7603
65473,37.7677,-92.112
65483,37.3218,-91.953
65536,37.685,-92.655
65548,36.9892,-91.7099
65560,37.617,-91.5258
65605,36.9709,-93.718
65613,37.6085,-93.4126
65615,36.661,-93.2358
65625,36.6784,-93.8467
65708,36.9212,-93.9258
65775,36.7284,-91.8717
65803,37.2593,-93.2912
65804,37.1654,-93.2522
65806,37.2031,-93.2971
65807,37.1668,-93.3085
66002,39.5594,-95.1304
66032,38.2859,-95.2594
66044,39.0289,-95.2086
66048,39.3015,-94.9339
66061,38.8865,-94.8204
66062,38.8733,-94.7752
66064,38.4888,-94.962
66067,38.6142,-95.2745
66071,38.572,-94.8937
66097,39.3245,-95.2696
66112,39.116,-94.764
66160,39.0966,-94.7495
66204,38.9928,-94.6771
66209,38.9667,-94.6169
66211,38.9667,-94.6169
66213,38.8982,-94.7049
66215,38.9536,-94.7336
66219,38.9536,-94.7336
66223,38.8619,-94.661
66434,39.7914,-95.6004
66436,39.4436,-95.7525
66441,39.0299,-96.8396
66442,39.0619,-96.7873
66502,39.1938,-96.5858
66508,39.8428,-96.6422
66521,39.4889,-96.17
66534,39.8993,-95.8113
66538,39.8473,-96.0316
66547,39.21,-96.3153
66604,39.0405,-95.7178
66606,39.0583,-95.7095
66622,39.0429,-95.7697
66720,37.6749,-95.457
66725,37.1699,-94.8899
66736,37.5717,-95.7484
66739,37.0632,-94.6557
66743,37.5091,-94.8569
66749,37.9245,-95.4
66757,37.4257,-95.6765
66762,37.3951,-94.7105
66801,38.4184,-96.1871
66839,38.2363,-95.7336
66846,38.6959,-96.5469
66861,38.3554,-97.0204
66901,39.5516,-97.6568
66935,39.8241,-97.629
66945,39.8927,-96.8689
66956,39.7833,-98.2152
66967,39.8042,-98.7842
66968,39.8223,-97.0484
67002,37.6985,-97.1179
67003,37.1512,-98.0285
67022,37.0452,-97.6247
67029,37.2479,-99.3115
67037,37.553,-97.2549
67042,37.8226,-96.8543
67045,37.8265,-96.2959
67054,37.6084,-99.3011
67063,38.3449,-97.2122
67068,37.5964,-98.1304
67070,37.0172,-98.4859
67104,37.2845,-98.5848
67114,38.0451,-97.3435
67124,37.6502,-98.73
67156,37.2416,-96.98
67205,37.7639,-97.4269
67214,37.7051,-97.3133
67218,37.669,-97.2802
67226,37.7379,-97.2479
67235,37.7149,-97.499
67357,37.3389,-95.2693
67361,37.1297,-96.1732
67401,38.8237,-97.6421
67410,38.9371,-97.2063
67420,39.4416,-98.1192
67432,39.3844,-97.1278
67439,38.7312,-98.2057
67455,39.1027,-98.2149
67456,38.5761,-97.6739
67460,38.3763,-97.6702
67467,39.1295,-97.6688
67473,39.4194,-98.6961
67502,38.1156,-97.8937
67526,38.3565,-98.5849
67530,38.3936,-98.7751
67544,38.4789,-98.7565
67547,37.9247,-99.4116
67550,38.1946,-99.101
67554,38.3349,-98.1831
67560,38.4388,-99.9029
67572,38.64,-99.9267
67578,37.9554,-98.5929
67601,38.8782,-99.3348
67642,39.3566,-99.8429
67654,39.8407,-99.8878
67661,39.7623,-99.3328
67663,39.2308,-99.3008
67665,38.8806,-98.8595
67672,39.025,-99.8796
67701,39.383,-101.0442
67730,39.7926,-101.0318
67735,39.3491,-101.7164
67740,39.3322,-100.4758
67747,39.079,-101.035
67748,39.1121,-100.858
67752,39.0363,-100.2337
67756,39.6804,-101.9093
67801,37.7569,-100.0241
67831,37.1823,-99.759
67839,38.4742,-100.4647
67846,37.9769,-100.8621
67854,38.0738,-99.9327
67855,37.5694,-101.7194
67860,37.9382,-101.2713
67861,38.4987,-101.3589
67864,37.2821,-100.3364
67865,37.4425,-100.0088
67870,37.4409,-100.9691
67871,38.4823,-100.9064
67878,37.9826,-101.7687
67879,38.4962,-101.7656
67880,37.5792,-101.3488
67901,37.0438,-100.9286
67950,37.0154,-101.9012
67951,37.1682,-101.3346
68008,41.5454,-96.1617
68010,41.2587,-96.133
68025,41.4416,-96.4945
68046,41.1523,-96.0371
68047,42.1177,-96.7189
68066,41.2117,-96.6219
68071,42.2339,-96.4685
68105,41.2435,-95.9629
68114,41.2656,-96.0493
68122,41.3333,-96.0458
68123,41.1156,-95.9393
68124,41.2338,-96.0495
68130,41.2355,-96.1688
68144,41.2335,-96.1188
68198,41.2586,-95.9378
68305,40.3789,-95.8526
68310,40.2705,-96.7435
68333,40.6193,-96.9567
68352,40.1488,-97.1839
68355,40.0742,-95.5931
68361,40.5277,-97.6096
68370,40.1728,-97.6052
68371,40.7814,-97.7979
68410,40.6747,-95.8619
